,divpay_raw_payment_top10,divpay_raw_payment_top63,divpay_raw_payment_top84,divpay_raw_payment_top126,divpay_raw_ex_date_top10,divpay_raw_ex_date_top63,divpay_raw_ex_date_top84,divpay_raw_ex_date_top126,divpay_mktcap_payment_top10,divpay_mktcap_payment_top63,divpay_mktcap_payment_top84,divpay_mktcap_payment_top126,divpay_mktcap_ex_date_top10,divpay_mktcap_ex_date_top63,divpay_mktcap_ex_date_top84,divpay_mktcap_ex_date_top126,divpay_abnormal_payment_top10,divpay_abnormal_payment_top63,divpay_abnormal_payment_top84,divpay_abnormal_payment_top126,divpay_abnormal_ex_date_top10,divpay_abnormal_ex_date_top63,divpay_abnormal_ex_date_top84,divpay_abnormal_ex_date_top126,divpay_future_ph_payment_top10,divpay_future_ph_payment_top63,divpay_future_ph_payment_top84,divpay_future_ph_payment_top126,divpay_future_ph_ex_date_top10,divpay_future_ph_ex_date_top63,divpay_future_ph_ex_date_top84,divpay_future_ph_ex_date_top126,tom_ctrl_4d,tom_ctrl_1d
2018-01-18,-0.0016141092796850048,-0.0012606060076878756,-0.001120538673500334,-0.0008404040051252504,6.632908499037103e-05,-0.0012606060076878756,-0.001120538673500334,-0.0008404040051252504,,,,,,,,,,,,,,,,,-0.0016141092796850048,-0.0012606060076878756,-0.001120538673500334,-0.0008404040051252504,-0.0016141092796850048,-0.0012606060076878756,-0.001120538673500334,-0.0008404040051252504,0.00031837960795378094,7.959490198844524e-05
2018-01-19,0.004369107115568731,0.0034122365489359097,0.003033099154609698,0.002274824365957273,0.004269107115568731,0.0034122365489359097,0.003033099154609698,0.002274824365957273,,,,,,,,,,,,,,,,,-0.00028091126192094035,0.0034122365489359097,0.003033099154609698,0.002274824365957273,0.004369107115568731,0.0034122365489359097,0.003033099154609698,0.002274824365957273,-0.0008683740572205136,-0.0002170935143051284
2018-01-22,0.007808290034829281,0.006098209985879066,0.005420631098559171,0.0040654733239193774,0.007808290034829281,0.006098209985879066,0.005420631098559171,0.0040654733239193774,,,,,,,,,,,,,,,,,0.0077082900348292805,0.006098209985879066,0.005420631098559171,0.0040654733239193774,0.007808290034829281,0.006098209985879066,0.005420631098559171,0.0040654733239193774,-0.0015540746387272774,-0.00038851865968181934
2018-01-23,-0.0001845953550338773,0.001591865908770418,0.0014149919189070383,0.0010612439391802786,0.002038262168901805,0.001591865908770418,0.0014149919189070383,0.0010612439391802786,,,,,,,,,,,,,,,,,0.002038262168901805,0.001591865908770418,0.0014149919189070383,0.0010612439391802786,-0.0001845953550338773,0.001591865908770418,0.0014149919189070383,0.0010612439391802786,-0.000406057704162611,-0.00010151442604065275
2018-01-24,-0.0004729399444421293,-0.0002912630144610018,-0.0002589004572986683,-0.00019417534297400119,-0.0003729399444421293,-0.0002912630144610018,-0.0002589004572986683,-0.00019417534297400119,,,,,,,,,,,,,,,,,-8.495890406925192e-05,-0.0002912630144610018,-0.0002589004572986683,-0.00019417534297400119,1.504109593074808e-05,-0.0002912630144610018,-0.0002589004572986683,-0.00019417534297400119,7.219726046759079e-05,1.8049315116897697e-05
2018-01-25,0.0004069263689821038,0.00031780613114718026,0.0002824943387974936,0.00021187075409812017,-0.00011718478478926155,0.00031780613114718026,0.0002824943387974936,0.00021187075409812017,,,,,,,,,,,,,,,,,-1.7184784789261548e-05,0.00031780613114718026,0.0002824943387974936,0.00021187075409812017,-1.7184784789261548e-05,0.00031780613114718026,0.0002824943387974936,0.00021187075409812017,-8.248696698845544e-05,-2.062174174711386e-05
2018-01-26,-0.0005598072993926322,0.008683371657150885,0.0077185525841341205,0.00578891443810059,-0.00045980729939263217,0.008683371657150885,0.0077185525841341205,0.00578891443810059,,,,,,,,,,,,,,,,,0.011018391222383673,0.008683371657150885,0.0077185525841341205,0.00578891443810059,-0.00045980729939263217,0.008683371657150885,0.0077185525841341205,0.00578891443810059,-0.002207075037084634,-0.0005517687592711585
2018-01-29,0.0002619819514264074,-0.004972417786068689,-0.004419926920949947,-0.0033149451907124594,0.0002619819514264074,-0.004972417786068689,-0.004419926920949947,-0.0033149451907124594,,,,,,,,,,,,,,,,,-0.006366799493273136,-0.004972417786068689,-0.004419926920949947,-0.0033149451907124594,-0.006466799493273136,-0.004972417786068689,-0.004419926920949947,-0.0033149451907124594,0.0012575133668467555,0.00031437834171168887
2018-01-30,-0.009950044416873546,-0.007692803284252481,-0.0068380473637799834,-0.005128535522834987,0.0004066569832213025,-0.007692803284252481,-0.0068380473637799834,-0.005128535522834987,,,,,,,,,,,,,,,,,0.0003066569832213025,-0.007692803284252481,-0.0068380473637799834,-0.005128535522834987,-0.009850044416873547,-0.007692803284252481,-0.0068380473637799834,-0.005128535522834987,0.0019519535194622518,0.00048798837986556296
2018-01-31,0.00047710533919779216,0.00037261532689414345,0.0003312136239059053,0.00024841021792942897,0.00037710533919779217,0.00037261532689414345,0.0003312136239059053,0.00024841021792942897,,,,,,,,,,,,,,,,,-2.0084742236190817e-05,0.00037261532689414345,0.0003312136239059053,0.00024841021792942897,0.00047710533919779216,0.00037261532689414345,0.0003312136239059053,0.00024841021792942897,-9.640676273371593e-05,-2.4101690683428983e-05
2018-02-01,-5.532280762919273e-05,-0.0008513852371781205,-0.0007567868774916627,-0.000567590158118747,-0.0010901334782915618,-0.0008513852371781205,-0.0007567868774916627,-0.000567590158118747,,,,,,,,,,,,,,,,,-0.0011901334782915619,-0.0008513852371781205,-0.0007567868774916627,-0.000567590158118747,-0.0010901334782915618,-0.0008513852371781205,-0.0007567868774916627,-0.000567590158118747,-0.001018955494097019,5.361263084496873e-05
2018-02-02,0.0008635161510062805,-0.016327441555388567,-0.014513281382567616,-0.010884961036925711,-0.02090603627727002,-0.016327441555388567,-0.014513281382567616,-0.010884961036925711,,,,,,,,,,,,,,,,,-0.02090603627727002,-0.016327441555388567,-0.014513281382567616,-0.010884961036925711,0.0007635161510062805,-0.016327441555388567,-0.014513281382567616,-0.010884961036925711,-0.017623270250260677,-0.020833259117953733
2018-02-05,-0.04026291671369597,-0.031366906028465036,-0.02788169424752448,-0.020911270685643357,-0.04016291671369597,-0.031366906028465036,-0.02788169424752448,-0.020911270685643357,,,,,,,,,,,,,,,,,-0.04016291671369597,-0.031366906028465036,-0.02788169424752448,-0.020911270685643357,-0.04026291671369597,-0.031366906028465036,-0.02788169424752448,-0.020911270685643357,-0.03385634301485115,0.001890218865038441
2018-02-06,0.018920405618357887,0.014776680420948929,0.013134827040843493,0.00985112028063262,-0.0008822045884824757,0.014776680420948929,0.013134827040843493,0.00985112028063262,,,,,,,,,,,,,,,,,-0.0008822045884824757,0.014776680420948929,0.013134827040843493,0.00985112028063262,0.018920405618357887,0.014776680420948929,0.013134827040843493,0.00985112028063262,0.015949432835309956,-0.0009386455061789708
2018-02-07,-0.005209583698541033,-0.004068641814149815,-0.0036165705014665024,-0.0027124278760998766,-0.005309583698541033,-0.004068641814149815,-0.0036165705014665024,-0.0027124278760998766,,,,,,,,,,,,,,,,,0.00021490240808359531,-0.004068641814149815,-0.0036165705014665024,-0.0027124278760998766,-0.005209583698541033,-0.004068641814149815,-0.0036165705014665024,-0.0027124278760998766,0.0009315315588012575,0.00025788288970031437
2018-02-08,0.0013880788825020196,-0.028131677180658038,-0.025005935271696037,-0.018754451453772025,-0.03602045437946691,-0.028131677180658038,-0.025005935271696037,-0.018754451453772025,,,,,,,,,,,,,,,,,0.0014880788825020197,-0.028131677180658038,-0.025005935271696037,-0.018754451453772025,-0.03602045437946691,-0.028131677180658038,-0.025005935271696037,-0.018754451453772025,0.007142778636009695,0.0017856946590024238
2018-02-09,-0.0005964618394128834,0.011266142463533635,0.010014348856474344,0.007510761642355757,0.014425431090873755,0.011266142463533635,0.010014348856474344,0.007510761642355757,,,,,,,,,,,,,,,,,0.014325431090873756,0.011266142463533635,0.010014348856474344,0.007510761642355757,0.014425431090873755,0.011266142463533635,0.010014348856474344,0.007510761642355757,-0.0028630168291818403,-0.0007157542072954601
2018-02-12,-0.0005838271281561666,0.01101337381804196,0.009789665616037299,0.007342249212027974,0.014101780232625157,0.01101337381804196,0.009789665616037299,0.007342249212027974,,,,,,,,,,,,,,,,,0.014101780232625157,0.01101337381804196,0.009789665616037299,0.007342249212027974,-0.0006838271281561667,0.01101337381804196,0.009789665616037299,0.007342249212027974,-0.0028023702151495997,-0.0007005925537873999
2018-02-13,0.002288682631132531,0.0018655413937357368,0.0016582590166539886,0.0012436942624904912,0.002388682631132531,0.0018655413937357368,0.0016582590166539886,0.0012436942624904912,,,,,,,,,,,,,,,,,-0.0001990755394235767,0.0018655413937357368,0.0016582590166539886,0.0012436942624904912,0.002288682631132531,0.0018655413937357368,0.0016582590166539886,0.0012436942624904912,-0.0004755625892331682,-0.00011889064730829205
2018-02-14,0.01296066227726346,0.01012217012563138,0.008997484556116783,0.006748113417087587,-0.0006359342024868383,0.01012217012563138,0.008997484556116783,0.006748113417087587,,,,,,,,,,,,,,,,,-0.0005359342024868382,0.01012217012563138,0.008997484556116783,0.006748113417087587,0.01296066227726346,0.01012217012563138,0.008997484556116783,0.006748113417087587,-0.002572484171936823,-0.0006431210429842058
2018-02-15,-0.0006067238695576989,0.009570094833270648,0.008506750962907244,0.006380063222180432,0.01215377222037829,0.009570094833270648,0.008506750962907244,0.006380063222180432,,,,,,,,,,,,,,,,,-0.0005067238695576989,0.009570094833270648,0.008506750962907244,0.006380063222180432,0.01225377222037829,0.009570094833270648,0.008506750962907244,0.006380063222180432,-0.002432274573876955,-0.0006080686434692387
2018-02-16,-1.1994999353796404e-05,0.00021971918641688903,0.00019530594348167915,0.00014647945761125936,0.00028133356144384734,0.00021971918641688903,0.00019530594348167915,0.00014647945761125936,,,,,,,,,,,,,,,,,-1.1994999353796404e-05,0.00021971918641688903,0.00019530594348167915,0.00014647945761125936,-0.00011199499935379641,0.00021971918641688903,0.00019530594348167915,0.00014647945761125936,-5.7575996898222734e-05,-1.4393999224555684e-05
2018-02-20,0.00024698103987549647,-0.004695886859126336,-0.004174121652556743,-0.0031305912394175572,-0.006012722856659118,-0.004695886859126336,-0.004174121652556743,-0.0031305912394175572,,,,,,,,,,,,,,,,,0.00024698103987549647,-0.004695886859126336,-0.004174121652556743,-0.0031305912394175572,0.00024698103987549647,-0.004695886859126336,-0.004174121652556743,-0.0031305912394175572,0.001185508991402383,0.00029637724785059574
2018-02-21,0.0001970204501477985,-0.0037306728091632546,-0.0033161536081451155,-0.0024871152061088364,9.702045014779849e-05,-0.0037306728091632546,-0.0033161536081451155,-0.0024871152061088364,,,,,,,,,,,,,,,,,0.0001970204501477985,-0.0037306728091632546,-0.0033161536081451155,-0.0024871152061088364,0.0001970204501477985,-0.0037306728091632546,-0.0033161536081451155,-0.0024871152061088364,0.0009456981607094328,0.0002364245401773582
2018-02-22,-5.180134977701267e-05,0.0009720592094156766,0.0008640526305917127,0.0006480394729437844,-5.180134977701267e-05,0.0009720592094156766,0.0008640526305917127,0.0006480394729437844,,,,,,,,,,,,,,,,,-5.180134977701267e-05,0.0009720592094156766,0.0008640526305917127,0.0006480394729437844,-5.180134977701267e-05,0.0009720592094156766,0.0008640526305917127,0.0006480394729437844,-0.00024864647892966084,-6.216161973241521e-05
2018-02-23,-0.0006328831552315579,0.011954505332506582,0.010626226962228074,0.007969670221671055,-0.0006328831552315579,0.011954505332506582,0.010626226962228074,0.007969670221671055,,,,,,,,,,,,,,,,,0.015206826933685677,0.011954505332506582,0.010626226962228074,0.007969670221671055,0.015206826933685677,0.011954505332506582,0.010626226962228074,0.007969670221671055,-0.0030378391451114776,-0.0007594597862778694
2018-02-26,-0.00046191270217269784,0.0087091911669544,0.007741503259515023,0.0058061274446362665,-0.00046191270217269784,0.0087091911669544,0.007741503259515023,0.0058061274446362665,,,,,,,,,,,,,,,,,0.01115145112382521,0.0087091911669544,0.007741503259515023,0.0058061274446362665,0.01115145112382521,0.0087091911669544,0.007741503259515023,0.0058061274446362665,-0.0022171809704289495,-0.0005542952426072374
2018-02-27,-0.012091014151678637,-0.009364882953170506,-0.008324340402818228,-0.0062432553021136705,-0.012091014151678637,-0.009364882953170506,-0.008324340402818228,-0.0062432553021136705,,,,,,,,,,,,,,,,,0.000395126806973579,-0.009364882953170506,-0.008324340402818228,-0.0062432553021136705,-0.011991014151678638,-0.009364882953170506,-0.008324340402818228,-0.0062432553021136705,0.0023766086734731792,0.0005941521683682948
2018-02-28,-0.009728096194551457,-0.007597562730455476,-0.0067533890937382015,-0.005065041820303651,-0.009728096194551457,-0.007597562730455476,-0.0067533890937382015,-0.005065041820303651,,,,,,,,,,,,,,,,,0.00040161780048072023,-0.007597562730455476,-0.0067533890937382015,-0.005065041820303651,-0.009728096194551457,-0.007597562730455476,-0.0067533890937382015,-0.005065041820303651,0.001927765442307457,0.00048194136057686426
2018-03-01,0.00047664235022398685,-0.010905526720603215,-0.00969380152942508,-0.00727035114706881,-0.013963690298338508,-0.010905526720603215,-0.00969380152942508,-0.00727035114706881,,,,,,,,,,,,,,,,,0.0005766423502239869,-0.010905526720603215,-0.00969380152942508,-0.00727035114706881,-0.013963690298338508,-0.010905526720603215,-0.00969380152942508,-0.00727035114706881,-0.011871044714301882,0.0006919708202687842
2018-03-02,-0.00020493029186657836,0.0038661962149084683,0.0034366188576964167,0.002577464143272312,0.0049503676402531714,0.0038661962149084683,0.0034366188576964167,0.002577464143272312,,,,,,,,,,,,,,,,,0.004850367640253171,0.0038661962149084683,0.0034366188576964167,0.002577464143272312,-0.0003049302918665784,0.0038661962149084683,0.0034366188576964167,0.002577464143272312,0.004173037184345648,0.00480945551099488
2018-03-05,-0.00045975816483269616,0.008668470411228368,0.007705307032202995,0.005778980274152246,0.01109931132019717,0.008668470411228368,0.007705307032202995,0.005778980274152246,,,,,,,,,,,,,,,,,0.01109931132019717,0.008668470411228368,0.007705307032202995,0.005778980274152246,-0.00045975816483269616,0.008668470411228368,0.007705307032202995,0.005778980274152246,0.00935644425338935,-0.0006517097977992354
2018-03-06,0.0023344075322412777,0.0019012521636099233,0.001690001923208821,0.0012675014424066156,-0.00020096499814707864,0.0019012521636099233,0.001690001923208821,0.0012675014424066156,,,,,,,,,,,,,,,,,0.0024344075322412775,0.0019012521636099233,0.001690001923208821,0.0012675014424066156,-0.00010096499814707864,0.0019012521636099233,0.001690001923208821,0.0012675014424066156,0.0020521451924678537,-0.00012115799777649437
2018-03-07,-0.0003519408004466907,-0.0002748628565472089,-0.0002443225391530746,-0.00018324190436480592,1.4173362707796075e-05,-0.0002748628565472089,-0.0002443225391530746,-0.00018324190436480592,,,,,,,,,,,,,,,,,-0.0003519408004466907,-0.0002748628565472089,-0.0002443225391530746,-0.00018324190436480592,-0.0004519408004466907,-0.0002748628565472089,-0.0002443225391530746,-0.00018324190436480592,-3.196785900257883e-05,1.700803524935529e-05
2018-03-08,0.004647063886160493,0.0036293184896046826,0.003226060879648607,0.002419545659736455,-0.00019239707888754208,0.0036293184896046826,0.003226060879648607,0.002419545659736455,,,,,,,,,,,,,,,,,0.004647063886160493,0.0036293184896046826,0.003226060879648607,0.002419545659736455,0.004647063886160493,0.0036293184896046826,0.003226060879648607,0.002419545659736455,-0.000923505978660202,-0.0002308764946650505
2018-03-09,0.01671179727599724,0.013051775558526768,0.011601578274246018,0.008701183705684512,0.01661179727599724,0.013051775558526768,0.011601578274246018,0.008701183705684512,,,,,,,,,,,,,,,,,0.01671179727599724,0.013051775558526768,0.011601578274246018,0.008701183705684512,-0.0007909397809469117,0.013051775558526768,0.011601578274246018,0.008701183705684512,-0.003316510948545176,-0.000829127737136294
2018-03-12,-0.0012052819532716872,-0.0009413152444973094,-0.0008367246617753863,-0.0006275434963315396,-0.0012052819532716872,-0.0009413152444973094,-0.0008367246617753863,-0.0006275434963315396,,,,,,,,,,,,,,,,,-0.0012052819532716872,-0.0009413152444973094,-0.0008367246617753863,-0.0006275434963315396,4.869610266601695e-05,-0.0009413152444973094,-0.0008367246617753863,-0.0006275434963315396,0.00023374129279688134,5.8435323199220335e-05
2018-03-13,-0.006206232134603854,-0.004847016005950944,-0.004308458671956395,-0.003231344003967296,0.00015608622775561273,-0.004847016005950944,-0.004308458671956395,-0.003231344003967296,,,,,,,,,,,,,,,,,0.00015608622775561273,-0.004847016005950944,-0.004308458671956395,-0.003231344003967296,-0.006306232134603854,-0.004847016005950944,-0.004308458671956395,-0.003231344003967296,0.001229213893226941,0.00030730347330673526
2018-03-14,-0.004927954909377705,-0.0038486920573239103,-0.003421059606510143,-0.002565794704882607,0.00020326485481238346,-0.0038486920573239103,-0.003421059606510143,-0.002565794704882607,,,,,,,,,,,,,,,,,-0.005027954909377705,-0.0038486920573239103,-0.003421059606510143,-0.002565794704882607,-0.004927954909377705,-0.0038486920573239103,-0.003421059606510143,-0.002565794704882607,0.0009756713030994406,0.00024391782577486016
2018-03-15,-5.712853396377098e-05,-0.0008172570094545917,-0.0007264506750707482,-0.0005448380063030611,-0.0011464349009947682,-0.0008172570094545917,-0.0007264506750707482,-0.0005448380063030611,,,,,,,,,,,,,,,,,-0.0010464349009947681,-0.0008172570094545917,-0.0007264506750707482,-0.0005448380063030611,-5.712853396377098e-05,-0.0008172570094545917,-0.0007264506750707482,-0.0005448380063030611,0.00020578303697389933,5.144575924347483e-05
2018-03-16,0.0009371854848709922,0.0008100332919033781,0.0007200295928030028,0.0005400221946022521,0.0010371854848709922,0.0008100332919033781,0.0007200295928030028,0.0005400221946022521,,,,,,,,,,,,,,,,,-0.0001432285499086371,0.0008100332919033781,0.0007200295928030028,0.0005400221946022521,-4.322854990863709e-05,0.0008100332919033781,0.0007200295928030028,0.0005400221946022521,-0.00020749703956145804,-5.187425989036451e-05
2018-03-19,-0.012993430780058518,-0.010147762055500248,-0.009020232938222444,-0.006765174703666832,0.0004358096905497703,-0.010147762055500248,-0.009020232938222444,-0.006765174703666832,,,,,,,,,,,,,,,,,0.0005358096905497703,-0.010147762055500248,-0.009020232938222444,-0.006765174703666832,0.0005358096905497703,-0.010147762055500248,-0.009020232938222444,-0.006765174703666832,0.0025718865146388973,0.0006429716286597243
2018-03-20,-0.00016785768891808302,0.0012755240191819062,0.0011337991281616946,0.0008503493461212708,-6.785768891808302e-05,0.0012755240191819062,0.0011337991281616946,0.0008503493461212708,,,,,,,,,,,,,,,,,-6.785768891808302e-05,0.0012755240191819062,0.0011337991281616946,0.0008503493461212708,-6.785768891808302e-05,0.0012755240191819062,0.0011337991281616946,0.0008503493461212708,-0.0003257169068067985,-8.142922670169963e-05
2018-03-21,7.579088129267452e-05,-0.0014394339578014115,-0.0012794968513790326,-0.0009596226385342743,7.579088129267452e-05,-0.0014394339578014115,-0.0012794968513790326,-0.0009596226385342743,,,,,,,,,,,,,,,,,7.579088129267452e-05,-0.0014394339578014115,-0.0012794968513790326,-0.0009596226385342743,7.579088129267452e-05,-0.0014394339578014115,-0.0012794968513790326,-0.0009596226385342743,0.00036379623020483767,9.094905755120942e-05
2018-03-22,0.000991580774234167,-0.01874786293439562,-0.016664767052796108,-0.01249857528959708,0.000991580774234167,-0.01874786293439562,-0.016664767052796108,-0.01249857528959708,,,,,,,,,,,,,,,,,0.000991580774234167,-0.01874786293439562,-0.016664767052796108,-0.01249857528959708,0.000991580774234167,-0.01874786293439562,-0.016664767052796108,-0.01249857528959708,0.004759587716324002,0.0011898969290810005
2018-03-23,0.0008454485321130997,-0.015985963558307448,-0.014209745385162178,-0.010657309038871632,0.0008454485321130997,-0.015985963558307448,-0.014209745385162178,-0.010657309038871632,,,,,,,,,,,,,,,,,0.0008454485321130997,-0.015985963558307448,-0.014209745385162178,-0.010657309038871632,0.0008454485321130997,-0.015985963558307448,-0.014209745385162178,-0.010657309038871632,0.004058152954142878,0.0010145382385357195
2018-03-26,-0.0010867847612958427,0.02051927308438184,0.01823935385278386,0.013679515389587893,-0.0010867847612958427,0.02051927308438184,0.01823935385278386,0.013679515389587893,,,,,,,,,,,,,,,,,-0.0010867847612958427,0.02051927308438184,0.01823935385278386,0.013679515389587893,-0.0010867847612958427,-0.0069467439961638094,0.01823935385278386,0.013679515389587893,-0.005216566854220044,-0.001304141713555011
2018-03-27,0.0006746989688368214,-0.012758796812385786,-0.0113411527221207,-0.008505864541590524,0.0006746989688368214,-0.012758796812385786,-0.0113411527221207,-0.008505864541590524,,,,,,,,,,,,,,,,,0.0006746989688368214,-0.012758796812385786,-0.0113411527221207,-0.008505864541590524,0.0006746989688368214,-0.012858796812385786,-0.0113411527221207,-0.008505864541590524,0.0032385550504167426,0.0008096387626041856
2018-03-28,0.00011688411455341415,-0.0022160960664293905,-0.0019698631701594587,-0.0014773973776195937,0.00011688411455341415,0.0006363699216865091,-0.0019698631701594587,-0.0014773973776195937,,,,,,,,,,,,,,,,,-0.002937540995110648,-0.0022160960664293905,-0.0019698631701594587,-0.0014773973776195937,-0.002937540995110648,-0.0022160960664293905,-0.0019698631701594587,-0.0014773973776195937,0.0005610437498563879,0.00014026093746409698
2018-03-29,-0.000507417827840997,0.00958321064482498,0.00851840946206665,0.006388807096549987,-0.000507417827840997,0.00948321064482498,0.00851840946206665,0.006388807096549987,,,,,,,,,,,,,,,,,0.012270566010834101,0.00958321064482498,0.00851840946206665,0.006388807096549987,-0.000607417827840997,0.00958321064482498,0.00851840946206665,0.006388807096549987,-0.002435605573636785,-0.0006089013934091963
2018-04-02,-0.02082808765929042,-0.016188465155396237,-0.014389746804796657,-0.010792310103597491,-0.02082808765929042,-0.016188465155396237,-0.014389746804796657,-0.010792310103597491,,,,,,,,,,,,,,,,,-0.02072808765929042,-0.016188465155396237,-0.014389746804796657,-0.010792310103597491,0.0008550539656040627,-0.016188465155396237,-0.014389746804796657,-0.010792310103597491,-0.01757326397725308,0.0010260647587248752
2018-04-03,0.012308369446527702,0.009612734815676593,0.008544653169490306,0.006408489877117729,-0.0006089799532828813,0.009612734815676593,0.008544653169490306,0.006408489877117729,,,,,,,,,,,,,,,,,-0.0006089799532828813,0.009612734815676593,0.008544653169490306,0.006408489877117729,-0.0005089799532828812,0.009612734815676593,0.008544653169490306,0.006408489877117729,0.010375650277238227,0.01210664738498615
2018-04-04,0.010274548579219143,0.008024337526745529,0.007132744468218249,0.005349558351163686,-0.00042493776868335407,0.008024337526745529,0.007132744468218249,0.005349558351163686,,,,,,,,,,,,,,,,,-0.00042493776868335407,0.008024337526745529,0.007132744468218249,0.005349558351163686,-0.00042493776868335407,0.008024337526745529,0.007132744468218249,0.005349558351163686,0.008661189711407872,-0.0006099253224200248
