horizon,pattern_id,k,code,label,t_stat,mean,sharpe_annualized,n_bars,mean_names
5,152,5,125,FFFUU,-1.6536042466588552,-0.00134918357963062,-1.2044598274758,561,21.098039215686274
5,133,5,106,FDUUF,-1.616296670772618,-0.0013309491781689036,-1.3368277934045656,280,24.117857142857144
5,147,5,120,FFFFD,1.5815899616870526,0.0012917249610994266,0.8907481481921021,808,26.241336633663366
5,17,3,17,FUU,-1.5770238392640168,-0.0008435116247163809,-0.7686652631016565,1481,54.90749493585415
5,223,5,196,UFDUF,-1.5649494580385337,-0.0015016734530181519,-1.4738192007679582,282,22.822695035460992
5,161,5,134,FFUUU,-1.5313713725352769,-0.0019204812559536675,-1.8142951875169995,304,19.549342105263158
5,145,5,118,FFFDF,1.503540347960446,0.0011121410877810997,0.8828495913455193,729,24.61042524005487
5,112,5,85,FDDFF,1.4438596086463487,0.0016167601810877254,1.409077985925181,290,21.806896551724137
5,160,5,133,FFUUF,-1.4373711592574268,-0.0010992775294596426,-1.0366959906603166,495,22.02020202020202
5,169,5,142,FUDUF,1.436866401033219,0.0014727912279440445,1.311764301382287,308,21.0
5,18,3,18,UDD,1.4308019119142372,0.000709756541317747,0.6415210730132235,1083,48.00554016620499
5,64,5,37,DFFDF,1.424793480322379,0.0012593504370903474,1.3673706602728237,297,21.59259259259259
5,151,5,124,FFFUF,-1.4210244530983218,-0.0006654336560954512,-0.7540394201170865,924,25.791125541125542
5,10,3,10,FDF,1.4091114789762416,0.0005702515369126388,0.5790322913797029,1613,64.13639181649101
5,5,3,5,DFU,-1.4009528647168437,-0.0006314917199004809,-0.6268307187623077,1379,52.598259608411894
5,220,5,193,UFDFF,-1.3901177747397677,-0.001095247238840956,-1.080226407673532,417,23.12230215827338
5,94,5,67,DUFFF,-1.3637181107332188,-0.0012832011525879211,-1.0696178222245392,502,22.770916334661354
5,185,5,158,FUUFU,-1.3522149811154758,-0.0014705454120763218,-1.3644625347829753,301,19.780730897009967
5,203,5,176,UDFFU,1.3434413611017493,0.0011700504290003172,1.1531891025104635,280,22.03214285714286
5,154,5,127,FFUDF,-1.3381783929913118,-0.000857125071993895,-0.9054615430030257,451,22.106430155210642
5,187,5,160,FUUUF,-1.2984138375678462,-0.0013578958780458218,-1.2392883179536764,289,20.096885813148788
5,130,5,103,FDUFF,-1.2348509449542315,-0.0007867725273186317,-0.8675137030282314,452,23.530973451327434
5,3,3,3,DFD,1.229683001908212,0.0006551933958480199,0.6226743609269367,1284,50.360591900311526
5,103,5,76,DUUFF,-1.2108709078005113,-0.0010925218329450568,-1.0565943044924655,282,25.404255319148938
5,40,5,13,DDFFF,1.1969910812953124,0.0014493432107262397,1.2956518705053026,286,20.143356643356643
5,0,3,0,DDD,1.190492800279027,0.0012804326475237043,0.9044556664203096,962,50.03534303534303
5,231,5,204,UFFUD,-1.1545339128128365,-0.0011124907305316632,-1.0842976197986816,274,22.295620437956206
5,121,5,94,FDFFF,1.1289127295991497,0.0005637450589854691,0.6613092327768003,739,22.86062246278755
5,232,5,205,UFFUF,-1.0749392081865945,-0.0007670500032060588,-0.8307912037268458,526,23.836501901140686
5,181,5,154,FUUDF,-1.073957188984483,-0.0012240030112180577,-1.1087238429170108,260,21.534615384615385
5,157,5,130,FFUFF,-1.0698424558299497,-0.0005391907837495109,-0.5746981034257391,899,26.563959955506117
5,178,5,151,FUFUF,-1.0197284658410717,-0.0007788757902199223,-0.7839153027836238,513,24.003898635477583
5,235,5,208,UFUDF,1.0155324414882814,0.0009184751424233624,0.9615964766957513,287,21.533101045296167
5,159,5,132,FFUUD,-0.980645361182382,-0.0008773065776675253,-0.8853565045127446,280,20.582142857142856
5,150,5,123,FFFUD,-0.9802497011233927,-0.0006665201250613583,-0.6330140365776761,502,21.820717131474105
5,67,5,40,DFFFF,0.962047972342825,0.0005096276145652361,0.5748608698222896,792,22.675505050505052
5,226,5,199,UFFDF,0.9309418857123795,0.0008772348691753927,0.7380522505155405,418,23.791866028708135
5,136,5,109,FFDDF,0.9003902509679184,0.0008302316929783524,0.7926950158693256,313,21.54632587859425
5,11,3,11,FDU,-0.8755944716661834,-0.00036668446267446096,-0.3456326810586836,1411,56.223245924875975
5,95,5,68,DUFFU,-0.8658876147846686,-0.000805690143047441,-0.7331520977968505,282,25.50354609929078
5,148,5,121,FFFFF,0.812765477257116,0.0009195638361118529,0.46837294511941835,1544,44.72474093264249
5,146,5,119,FFFDU,-0.8100744582727334,-0.0005738444466219718,-0.597730581809023,446,24.609865470852018
5,118,5,91,FDFDF,0.8044494543170413,0.0008556615101724143,0.5661740963910804,309,21.181229773462782
5,202,5,175,UDFFF,-0.8022852938224624,-0.00049339176988819,-0.4972216883854334,517,20.990328820116055
5,26,3,26,UUU,-0.7550481649128223,-0.0005899302838741413,-0.4569173969613771,1276,45.4153605015674
5,184,5,157,FUUFF,-0.749237391019942,-0.0005064735271112328,-0.5008498743184407,506,23.41106719367589
5,247,5,220,UUDFF,0.7309486036560828,0.000648904055942967,0.6652514470781233,305,20.85573770491803
5,13,3,13,FFF,0.7291304788090113,0.0003067899989647277,0.4170567218528064,1722,135.08420441347272
5,140,5,113,FFDFU,-0.7048157476036934,-0.0005640699010371092,-0.605907935039505,391,22.828644501278774
5,175,5,148,FUFFF,-0.6914917434268334,-0.00037644917581400664,-0.3926120914756027,931,27.321160042964554
5,265,5,238,UUUFF,-0.656296860034351,-0.0006996518465474798,-0.6730660320961713,322,22.385093167701864
5,2,3,2,DDU,0.6413339690505374,0.0003290569696574308,0.32049443034059416,1080,52.65555555555556
5,227,5,200,UFFDU,0.6405393351169395,0.0005761544630001994,0.5609375898292334,286,23.26923076923077
5,4,3,4,DFF,0.6396226043575415,0.0002436012483037301,0.2641697452079479,1611,64.47051520794538
5,259,5,232,UUFUF,-0.6175726658435922,-0.0005946069043226429,-0.5824154916831393,307,21.563517915309447
5,124,5,97,FDFUF,0.5959996437854104,0.0004293443587100631,0.4514514931455156,408,22.889705882352942
5,21,3,21,UFD,0.5944843397640507,0.0002582295740707821,0.2407092191869322,1417,52.905434015525756
5,239,5,212,UFUFU,-0.5785509557888987,-0.0006002127331722624,-0.6312697030177103,307,22.517915309446256
5,174,5,147,FUFFD,0.5433337157192445,0.00041896364147046264,0.41969476763307667,452,22.93141592920354
5,255,5,228,UUFFD,0.5283576545877043,0.0005029433483178528,0.47765159471190016,281,22.185053380782918
5,253,5,226,UUFDF,0.5265387980847455,0.0005028468876031616,0.4721096089683028,251,24.00796812749004
5,205,5,178,UDFUF,-0.522384500460366,-0.0005347378967153832,-0.49824417295877876,268,22.988805970149254
5,233,5,206,UFFUU,-0.5023098506585876,-0.0004579513333780665,-0.4245881262116848,289,21.73356401384083
5,143,5,116,FFDUU,-0.4800374560719252,-0.0004767042413006635,-0.4650354792298163,278,22.820143884892087
5,19,3,19,UDF,-0.4107547847817325,-0.00015763604064049927,-0.16114610226825277,1427,53.76804484933427
