pattern_id,leg,weight,fwd_return
lps_overnight_l21_h21,long,0.008046509473276923,-0.01879871169371261
lps_overnight_l21_h21,long,0.008046509473276923,-0.07732351480557964
lps_overnight_l21_h21,long,0.008046509473276923,0.022370516055721712
lps_overnight_l21_h21,long,0.008046509473276923,0.013499869319810953
lps_overnight_l21_h21,long,0.008046509473276923,-0.10440482737500656
lps_overnight_l21_h21,short,0.009506664125361691,0.002738490178792796
lps_overnight_l21_h21,short,0.009506664125361691,-0.012352898534232604
lps_overnight_l21_h21,short,0.009506664125361691,-0.0004206949655197745
lps_overnight_l21_h21,short,0.009506664125361691,0.026898784713359714
lps_overnight_l21_h21,short,0.009506664125361691,0.04454069185967735
lps_overnight_l21_h21,short,0.009506664125361691,0.06813071982428709
lps_overnight_l21_h21,short,0.009506664125361691,-0.001877450414623838
lps_overnight_l21_h21,short,0.009506664125361691,-0.04944487299999534
