symbol,year,n_hours,active_pct_high_tier,active_pct_retail_taker,share_beyond_high_tier,share_above_high_u,share_below_high_l,share_beyond_retail_taker,rho_mean,rho_median,rho_p05,rho_p95,rho_ma7_mean,rho_ma7_median,rho_ma7_p05,rho_ma7_p95
AVAXUSDT,2021,8747,0.576769178003887,0.28787012690065167,0.2819252315079456,0.20544186578255402,0.07648336572539156,0.09809077397965017,0.5770080294960581,0.5231169382661743,-2.402509994090746,3.7334644122390768,0.5951658360438064,0.6191781505921103,-1.6501401949802268,2.9136632323225617
AVAXUSDT,2022,8760,0.22363013698630138,0.013127853881278538,0.04098173515981735,0.00011415525114155251,0.0408675799086758,0.0017123287671232876,-0.7427369261134741,-0.6816059757237014,-1.6881032271124234,0.0,-0.7358715270069899,-0.7496949391041353,-1.175186266599656,-0.27277022725207833
AVAXUSDT,2023,8759,0.14510788902842792,0.002397533965064505,0.014385203790387031,0.006735928758990753,0.0076492750313962785,0.00022833656810138144,-0.18510572020923988,-0.2470946632069393,-1.3528062546541635,1.1915384498776922,-0.2039520913747411,-0.4233510111133499,-0.8108150196802819,0.833599681000117
AVAXUSDT,2024,8784,0.15414389799635703,0.08879781420765027,0.008424408014571949,0.007741347905282332,0.0006830601092896175,0.00022768670309653916,-0.09063761375152934,-0.31619985310664567,-1.081636307897532,1.295413217595116,-0.07447752786269375,-0.428923834941907,-0.794393939288368,1.2124988141025248
AVAXUSDT,2025,8760,0.06415525114155252,0.0073059360730593605,0.0036529680365296802,0.0,0.0036529680365296802,0.00011415525114155251,-0.5338911225844281,-0.530287744517508,-1.2533503775045256,0.17351640577567595,-0.5327372137166541,-0.5687084341307014,-0.7764386636309093,-0.15598580812840537
AVAXUSDT,2026-partial,6078,0.0801250411319513,0.0,0.012010529779532741,0.0,0.012010529779532741,0.0,-0.644503289035069,-0.6741573193417943,-1.463471054508575,0.25349434477966354,-0.6435247946360768,-0.6567136595829697,-0.8244257945349022,-0.4678152927020962
AVAXUSDT,All,52275,0.2329220468675275,0.08447632711621234,0.0780105212816834,0.044916307986609276,0.03309421329507413,0.022687709230033475,-0.24783172769894987,-0.43993571715550406,-1.5372997955113312,1.6774781480686372,-0.25385400377929757,-0.5475736906225964,-1.0351781637896798,1.4342658937037494
AAVEUSDT,2020,1835,0.644141689373297,0.3564032697547684,0.34822888283378745,0.26920980926430516,0.07901907356948229,0.10354223433242507,0.7593532809487321,0.9406668608036639,-2.597151242499751,3.6210604280613428,0.6078988777154295,0.7779857060389413,-1.273706158528608,2.5294217222059716
AAVEUSDT,2021,8747,0.5202926717731794,0.22270492740368125,0.2436263861895507,0.22727792385960902,0.016348462329941693,0.07122441980107465,0.9239742938492732,0.7651991614263598,-1.135333723264143,3.72217192967536,0.9345465361064378,0.8941541310486912,-0.667065611869019,3.032270626322937
AAVEUSDT,2022,8760,0.27671232876712326,0.011187214611872146,0.08858447488584476,0.00045662100456621003,0.08812785388127854,0.0021689497716894978,-0.7154802084766263,-0.7032755298649696,-2.031539888682684,0.5506778748050496,-0.7062285705699832,-0.7134540960441511,-1.0560612794828632,-0.2057259355662502
AAVEUSDT,2023,8759,0.15835140997830802,0.003539216805571412,0.03504966320356205,0.010046808996460783,0.025002854207101268,0.0010275145564562164,-0.22749994275184152,-0.33827618164973594,-1.4909946667671137,1.2236696328081182,-0.24828403726351725,-0.4508866796695442,-0.8644317636297608,0.69314390324965
AAVEUSDT,2024,8784,0.26058743169398907,0.00034153005464480874,0.014685792349726777,0.011384335154826957,0.003301457194899818,0.00011384335154826958,-0.13921184685693866,-0.4106917482562644,-1.149854611678485,1.3782323794593243,-0.12260717868794149,-0.5099449640089702,-0.8163792896608588,1.2125432014218491
AAVEUSDT,2025,8760,0.016666666666666666,0.0,0.001141552511415525,0.0,0.001141552511415525,0.0,-0.5595159615160763,-0.5725048375127906,-0.9280954847547268,-0.13642522874665217,-0.5575890808982447,-0.5790464908903874,-0.7131174927122012,-0.28333559227587407
AAVEUSDT,2026-partial,6078,0.0,0.0,0.0,0.0,0.0,0.0,-0.7334487579815039,-0.7378209049067064,-1.0995467398686078,-0.3867464305062703,-0.7329677746778511,-0.7428387605896747,-0.8643912140573767,-0.6610135932061039
AAVEUSDT,All,51723,0.23159909518009397,0.05285849622025018,0.07718036463468864,0.05169847069968873,0.025481893934999902,0.016279024805212382,-0.18109855272628947,-0.4907624122304477,-1.4458855862547506,1.8242079668536493,-0.18343385165997436,-0.5710869690247582,-0.8743340394849426,1.5637900685252242
FILUSDT,2020,1836,0.664488017429194,0.417755991285403,0.39869281045751637,0.07080610021786492,0.32788671023965144,0.22766884531590414,-20.342103758595094,-0.5720786218245627,-150.65600134524027,2.0359253872207197,-34.46266975590537,-0.9274285073940862,-248.97488589938956,1.1280539343285154
FILUSDT,2021,8747,0.4259746198696696,0.16314164856522237,0.17011546816051218,0.1585686521092946,0.011546816051217561,0.045958614382073854,0.7263686847970582,0.6037810161481033,-0.9091310807263138,3.0605664857374806,0.7145440525152551,0.6753477520128136,-0.6674505193674503,2.4199452189851867
FILUSDT,2022,8760,0.23721461187214612,0.02408675799086758,0.08082191780821918,0.005365296803652968,0.07545662100456621,0.002625570776255708,-0.45350601750561215,-0.4366982243757406,-2.06020696142982,1.0655205968212178,-0.4478790487581379,-0.4313030865181728,-1.0259847003917975,0.01807383922612276
FILUSDT,2023,8759,0.15823724169425735,0.019979449708870875,0.007306770179244206,0.006050919054686608,0.0012558511245575978,0.0004566731362027629,-0.11453231135154879,-0.32735426008955737,-1.0224089635854305,1.2552445682272972,-0.13332477770948595,-0.4523852239352596,-0.7176575107031555,1.005402907216964
FILUSDT,2024,8784,0.20753642987249546,0.10632969034608379,0.014458105646630236,0.014002732240437158,0.0004553734061930783,0.00034153005464480874,0.03265778551916089,-0.2112268518517768,-0.9583301951659563,1.4124682740919474,0.0484969349927842,-0.2792576927000255,-0.655415479444054,1.2618269280194103
FILUSDT,2025,8760,0.08515981735159818,0.007534246575342466,0.023858447488584476,0.0005707762557077625,0.023287671232876714,0.003310502283105023,-0.6185116549214985,-0.5011441647597481,-1.513127590971961,0.2066546998088061,-0.6121484302850243,-0.5997921866874163,-1.150843241129767,-0.17826664276464557
FILUSDT,2026-partial,6078,0.37956564659427444,0.028463310299440606,0.17061533399144455,0.00016452780519907864,0.17045080618624547,0.005100361961171438,-1.0582783592337655,-1.1049445005044822,-2.531791907514571,0.0,-1.0624224416802395,-1.1192862317464218,-1.4236519436465995,-0.6409139408790883
FILUSDT,All,51724,0.25686335163560436,0.07255819348851597,0.0843902250406001,0.033756090016240047,0.050634135024360066,0.017593380249013996,-0.9189925144975823,-0.3598964698268292,-1.8120264534046355,1.5346101255082614,-1.4211658768158442,-0.4688914697873524,-1.23126059075216,1.3081952190831425
BCHUSDT,2019,304,0.1875,0.013157894736842105,0.03618421052631579,0.013157894736842105,0.023026315789473683,0.009868421052631578,-0.34943767317741486,-0.2943311382695757,-1.381672214632998,0.6427157752427693,-0.3014223462402629,-0.23779463040469873,-0.5168254950657012,-0.11745337910754688
BCHUSDT,2020,8766,0.4433036732831394,0.16997490303445129,0.09126169290440338,0.07905544147843943,0.012206251425963951,0.015400410677618069,0.4949450361910384,0.6708117234707798,-0.6223477481015244,2.0016534560357933,0.4769712945440631,0.6302197663832141,-0.3631258466826235,1.7195205373848421
BCHUSDT,2021,8747,0.3733851606265005,0.0776266148393735,0.11306733737281353,0.11055218932205328,0.0025151480507602606,0.016805761975534468,0.547187167097789,0.5564689704642312,-0.8567185640351507,2.392358020953387,0.5639610628463194,0.6927283320534416,-0.6241923628015132,1.9829289829485137
BCHUSDT,2022,8760,0.33162100456621,0.03184931506849315,0.06164383561643835,0.0,0.06164383561643835,0.0017123287671232876,-0.8311292796266764,-0.7797757056834975,-1.8768009165647808,0.028903358566376644,-0.8263133038664549,-0.807677578448696,-1.263442709842953,-0.4009438422452665
BCHUSDT,2023,8759,0.32629295581687406,0.06484758534079232,0.033679643794953765,0.0006850097043041443,0.032994634090649615,0.0026258705331658866,-0.6457104813427955,-0.6695492662482472,-1.666349629065289,0.5067098565477834,-0.6648424585834798,-0.7481613811069323,-1.1364298877985661,0.23225955073980828
BCHUSDT,2024,8784,0.45571493624772313,0.0010245901639344263,0.01092896174863388,0.004553734061930784,0.006375227686703097,0.00011384335154826958,-0.48704658548883323,-0.6594647149203525,-1.3639827368816333,1.0704731796332339,-0.47220866866875655,-0.7335984625570311,-1.014932146436436,1.0076851318994473
BCHUSDT,2025,8760,0.6059360730593607,0.17317351598173517,0.0038812785388127853,0.0,0.0038812785388127853,0.00011415525114155251,-0.6869190372838305,-0.6874744169085989,-1.2831706731131751,-0.09891664199309841,-0.6850950323945263,-0.7350989898398588,-0.9694776856683611,-0.2441587033428649
BCHUSDT,2026-partial,6078,0.4320500164527805,0.0,0.005923000987166831,0.00016452780519907864,0.0057584731819677526,0.0,-0.760982455708341,-0.7641952255766021,-1.3292996098296117,-0.2564507876263268,-0.7602234794728139,-0.7769191327368448,-1.0168232585116546,-0.5519637149664121
BCHUSDT,All,58958,0.42248719427388987,0.07710573628684826,0.04750839580718477,0.02902065877404254,0.018487737033142236,0.0055123986566708505,-0.31952652141758076,-0.518603301025275,-1.457307770359287,1.4958515566618849,-0.3190295800869779,-0.6468388891819203,-1.0682329581857781,1.367512151534736
TRXUSDT,2020,8422,0.4104725718356685,0.15400142483970553,0.2099263832818808,0.15578247447162194,0.054143908810258844,0.029446687247684636,0.4507490309195697,0.6083333333331853,-1.9090796406500963,2.582416782037602,0.4667519421472131,0.5039667132199448,-1.5220286169175852,1.9889445015511091
TRXUSDT,2021,8747,0.34789070538470335,0.16942951869212303,0.1318166228421173,0.10986623985366412,0.021950382988453185,0.03498342288784726,0.29071406078797507,0.11727535610988549,-1.3749581473216008,2.7289960306328154,0.29650217786323074,0.2737094633379593,-1.1320067930264979,2.384949559728654
TRXUSDT,2022,8760,0.4420091324200913,0.19931506849315067,0.033789954337899546,0.00011415525114155251,0.03367579908675799,0.0058219178082191785,-0.8685271942014754,-0.813642443156164,-1.6569064581533706,-0.15480861357558182,-0.8647853853560785,-0.8511157164971376,-1.4909606241111197,-0.3973389645126484
TRXUSDT,2023,8759,0.22479735129581002,0.01609772805114739,0.013243520949880124,0.00022833656810138144,0.013015184381778741,0.00159835597670967,-0.5230815066728546,-0.5730734004973004,-1.2853433938926824,0.5306518164057817,-0.5393482861236999,-0.6063772046215727,-1.057516618866082,0.23683880125477338
TRXUSDT,2024,8784,0.11361566484517305,0.0010245901639344263,0.016962659380692167,0.007399817850637523,0.009562841530054645,0.000569216757741348,-0.11640461608329204,-0.20722939230513993,-1.2983336588836425,1.3118722204393531,-0.10482919918811842,-0.3309412192324866,-0.7133774277003174,0.9548412382697736
TRXUSDT,2025,8760,0.05502283105022831,0.019178082191780823,0.004223744292237443,0.00022831050228310502,0.003995433789954338,0.0006849315068493151,-0.5502385314075003,-0.5608331423360324,-1.1701373471949965,0.12270742029914022,-0.5499709456192695,-0.5758953399389866,-0.8341245568770961,-0.18245315895284567
TRXUSDT,2026-partial,6078,0.3112866074366568,0.10036196117143797,0.022704837117472853,0.00016452780519907864,0.022540309312273774,0.003290556103981573,-0.7084718547771693,-0.6646770212768721,-1.392696813849019,-0.14746485125140382,-0.7055698042922672,-0.6613415445833961,-1.1230543934478445,-0.5039633824544144
TRXUSDT,All,58310,0.26947350368718914,0.09351740696278511,0.06271651517749957,0.04019893671754416,0.02251757845995541,0.011147316069284856,-0.2743880042218556,-0.4818141110141011,-1.4275471034304996,1.615749257502262,-0.27100326954424386,-0.546429694756742,-1.1329844237156526,1.3189328603580617
LTCUSDT,2020,8566,0.40077048797571796,0.15701611020312864,0.10261498949334578,0.09899603081951903,0.003618958673826757,0.007004436142890497,0.7827100661145736,0.7603638672871404,-0.5028702640646732,2.1458316751489357,0.7656315910756144,0.7730750611847518,-0.0818800615380136,1.7872889434294277
LTCUSDT,2021,8747,0.4151137532868412,0.13810449296901794,0.1392477420829999,0.13821881788041615,0.001028924202583743,0.027095004001371898,0.679888842876556,0.6444967628015663,-0.9415448780005483,2.712971610214334,0.6932201340018339,0.7408703612217554,-0.6657590236406967,2.4232591118059337
LTCUSDT,2022,8760,0.12442922374429223,0.0030821917808219177,0.02945205479452055,0.00011415525114155251,0.029337899543378995,0.00045662100456621003,-0.6835522233569871,-0.6538127122325016,-1.6150740346608987,0.18904142829616424,-0.6802578629748546,-0.6809480719465166,-0.9857804357913866,-0.3998383057772509
LTCUSDT,2023,8759,0.027286219888115082,0.018609430300262585,0.0004566731362027629,0.00034250485215207214,0.00011416828405069072,0.00011416828405069072,-0.18982044911795048,-0.3992950042539911,-0.8556024378814397,1.0166456785814098,-0.2056723853712432,-0.4721034035588852,-0.6672566452179284,0.8393951318061155
LTCUSDT,2024,8784,0.17338342440801457,0.001366120218579235,0.006033697632058288,0.005919854280510018,0.00011384335154826958,0.00011384335154826958,-0.014282333754942379,-0.30797356208727367,-0.8719202924307511,1.2707075024093537,0.001335944218542855,-0.2837216904083757,-0.6976946100187117,1.189774940872205
LTCUSDT,2025,8760,0.16792237442922375,0.0,0.00011415525114155251,0.0,0.00011415525114155251,0.0,-0.5377746290769307,-0.56048934376975,-0.8827212956011666,-0.10685221477968233,-0.5374882661992073,-0.5828576137181809,-0.6601133133700767,-0.312803020421247
LTCUSDT,2026-partial,6078,0.0,0.0,0.0,0.0,0.0,0.0,-0.7135338762326446,-0.7370428539376173,-1.0393456540038213,-0.3816660857440357,-0.7105750817766107,-0.7156904753258266,-0.814740251407225,-0.5799771792422057
LTCUSDT,All,58454,0.19480275088103466,0.04713107742840524,0.041280322989017,0.03614808225271154,0.005132240736305471,0.005183563143668525,-0.07137395773791362,-0.39702683103744474,-1.0274422510827625,1.5962099125367402,-0.07106586729370627,-0.49738948086880636,-0.7811109364822674,1.4129024883782406
XMRUSDT,2020,7966,0.45895053979412503,0.24441375847351243,0.22960080341451167,0.07230730605071554,0.15729349736379614,0.06916896811448657,-0.3233804198910654,-0.13571716621177843,-3.6775406587715516,2.0990622558313223,-0.32388803459354215,-0.06095374188857777,-2.812904483845858,1.7800215307273992
XMRUSDT,2021,8747,0.5569909683319996,0.20829998856750886,0.23036469646736024,0.20910026294729622,0.021264433520064022,0.04172859266034069,0.6240016241442652,0.5600545563044224,-1.4935608662767275,3.109660198829809,0.6407029719133053,0.757053659145344,-1.0924344350381363,2.7222760513494735
XMRUSDT,2022,8760,0.5197488584474886,0.11381278538812785,0.15707762557077626,0.011073059360730594,0.14600456621004565,0.0091324200913242,-1.0031554646703957,-0.98936123229586,-2.380632247128044,0.22132390573563795,-1.0095283047294044,-0.9364820459166601,-1.9749778001114406,-0.5026714685331273
XMRUSDT,2023,8759,0.23541500171252427,0.00022833656810138144,0.029112912432926134,0.00810594816759904,0.021006964265327093,0.00022833656810138144,-0.509319247735877,-0.6176843886616579,-1.5766841859873897,1.0288956386765065,-0.5254095228858549,-0.7339745658437634,-1.0483689445042543,0.7862515128727351
XMRUSDT,2024-partial,1203,0.2485453034081463,0.040731504571903575,0.1172069825436409,0.046550290939318374,0.07065669160432253,0.02493765586034913,-0.2616955554371356,-0.2607763753271253,-1.9795445591687892,1.6986055179626212,-0.2836129065415918,-0.2819861149985362,-1.0260489395301655,1.024059986785566
XMRUSDT,All,35435,0.43578382954705797,0.13593904331875264,0.1584873712431212,0.07419218287004374,0.08429518837307746,0.029010864964018626,-0.3014391176262008,-0.48188352647828614,-2.156458704752053,2.1414602346801006,-0.3037273733653956,-0.6715976076880116,-1.8581171971083976,1.844076464889279
XLMUSDT,2020,8302,0.5039749457961937,0.21247892074198987,0.2403035413153457,0.18622018790652856,0.054083353408817154,0.03866538183570224,0.5357622440965205,0.5268275106873497,-1.893954165542203,2.7868956139677725,0.5197477762697088,0.5596985308405529,-1.578009880030728,2.3778398016048654
XLMUSDT,2021,8747,0.5173202240768263,0.2310506459357494,0.2436263861895507,0.24088258831599405,0.002743797873556648,0.06585114896535955,1.0160144802372613,0.9305572417142627,-0.7463558688340545,3.5151188292454334,1.031541318223072,1.097486816915722,-0.33618692031528136,3.0165506650505773
XLMUSDT,2022,8760,0.3436073059360731,0.009246575342465754,0.05810502283105023,0.00011415525114155251,0.05799086757990868,0.0010273972602739725,-0.7879321365564523,-0.7833629779973078,-1.833147321428422,0.25861051736031176,-0.7836652207062946,-0.8115435982608631,-1.1085067276884781,-0.4080266585284568
XLMUSDT,2023,8759,0.22559652928416485,0.0034250485215207216,0.04737983788103665,0.013015184381778741,0.03436465349925791,0.0006850097043041443,-0.3608490131766087,-0.4284596321900014,-1.6855416898740074,1.2782457233287712,-0.38071191353146594,-0.6561521309318643,-0.8698770040493344,0.8460194335889363
XLMUSDT,2024,8784,0.27345173041894355,0.004326047358834244,0.05145719489981785,0.030965391621129327,0.020491803278688523,0.00034153005464480874,-0.1215634873001509,-0.21559362079142885,-1.5584690099642986,1.5903263516993609,-0.10360727498311123,-0.4435918605584308,-0.8702410409720067,1.3627424489608082
XLMUSDT,2025,8760,0.33972602739726027,0.0,0.002397260273972603,0.0,0.002397260273972603,0.0,-0.7225889214821859,-0.7207741041191029,-1.3004089277357407,-0.134740626259565,-0.7209643800723264,-0.7418468230143217,-0.9559054214474635,-0.38564003784227563
XLMUSDT,2026-partial,6078,0.18772622573214873,0.0,0.005100361961171438,0.00016452780519907864,0.004935834155972359,0.0,-0.7425864579685387,-0.7495721717649101,-1.448352386317634,-0.062313481242517406,-0.7448888446802753,-0.7539697284189917,-0.9458145130995079,-0.556482453776019
XLMUSDT,All,58190,0.3473792747894827,0.06760611788967176,0.09544595291287163,0.06944492180787076,0.02600103110500086,0.015724351263103627,-0.1484639685458851,-0.41567370814590665,-1.5666468828702538,2.066085876226357,-0.14804766636488847,-0.6060119144164204,-0.979861362181251,1.8960501518939876
DOTUSDT,2020,3155,0.3299524564183835,0.14960380348652932,0.14833597464342313,0.1461172741679873,0.0022187004754358162,0.03391442155309033,0.7219305972248272,0.5450119021859384,-0.8518039196307203,2.801661884538811,0.7949533288721476,0.5225410006509923,-0.23903839886483505,3.1442538880110424
DOTUSDT,2021,8747,0.4694180862009832,0.20441294157997028,0.1605121756030639,0.15765405281810907,0.002858122784954842,0.03498342288784726,0.6478769431822246,0.6029735682822773,-1.045985144520208,2.8836746051118083,0.6661922890631456,0.8061087078291557,-0.7418428231393513,2.573831184231827
DOTUSDT,2022,8760,0.3654109589041096,0.018835616438356163,0.11095890410958904,0.00022831050228310502,0.11073059360730593,0.002625570776255708,-0.8484254789932552,-0.8152520832494148,-2.137280416395525,0.4146156758803138,-0.8472640402945852,-0.8401286122643381,-1.1499428188210583,-0.5523827517102821
DOTUSDT,2023,8759,0.150245461810709,0.023290329946340907,0.003310880237470031,0.0013700194086082886,0.0019408608288617422,0.0004566731362027629,-0.4429577783320722,-0.5975443383354773,-1.2218527582730052,0.897313021802728,-0.460983354901468,-0.6231163699018895,-0.9338302196237017,0.6219713390796702
DOTUSDT,2024,8784,0.14059653916211293,0.0007969034608378871,0.007969034608378871,0.006716757741347905,0.0012522768670309653,0.00022768670309653916,-0.09029645624319008,-0.32050343919213575,-1.034482758620635,1.2675145399395198,-0.07318309075470776,-0.3328454220639394,-0.7701035028057761,1.1577114874591588
DOTUSDT,2025,8760,0.06518264840182648,0.007534246575342466,0.005365296803652968,0.00011415525114155251,0.005251141552511416,0.00022831050228310502,-0.6065404886704517,-0.5896607431341916,-1.2368455814783006,0.0,-0.6060432732036537,-0.6229224876542003,-0.9430609159942209,-0.2765812644888918
DOTUSDT,2026-partial,6078,0.2874300756827904,0.024843698585060876,0.1102336294833827,0.0,0.1102336294833827,0.006745640013162225,-0.9375516193832987,-0.8788121990369724,-2.3249333382931794,0.12182918250613457,-0.937719470869195,-0.9349759586802995,-1.2570011442759192,-0.5986406989417212
DOTUSDT,All,53043,0.24917519748128877,0.05378655053447203,0.06900062213675696,0.036083931904304055,0.032916690232452916,0.009143525064570255,-0.2860377658717892,-0.5029857602204124,-1.6448286098106892,1.5321082579191188,-0.27856197386897225,-0.61389160025922,-1.0506342329170146,1.397865584977619
CRVUSDT,2020,2915,0.6644939965694683,0.44871355060034307,0.5746140651801029,0.21132075471698114,0.3632933104631218,0.2895368782161235,-0.9343761720437272,0.0,-7.367547918043794,3.8393656220815036,-0.8328750606107563,-0.3375946214934896,-4.17813786062077,2.278155991238232
CRVUSDT,2021,8747,0.5248656682291071,0.21241568537784383,0.27906710872299073,0.17468846461643991,0.10437864410655082,0.08048473762432834,0.25885168467809083,0.0,-2.3667146974064424,3.5560034520383956,0.25662661600412257,0.16154430791640842,-1.4446294883648894,2.6563450706337326
CRVUSDT,2022,8760,0.548972602739726,0.09315068493150686,0.23047945205479453,0.0031963470319634705,0.22728310502283106,0.03356164383561644,-1.2029628526504612,-1.1523284144078834,-2.9959643698763627,0.0,-1.1976251397454307,-1.1567799892909942,-1.7231468881755756,-0.7154591255962723
CRVUSDT,2023,8759,0.3886288389085512,0.12455759789930357,0.23210412147505424,0.0651900901929444,0.16691403128210983,0.03801803858888001,-0.47638752388269434,0.0,-3.009513742071989,2.002194788757814,-0.5047415826362641,-0.7036231197498395,-1.634746989159034,1.2855847885776859
CRVUSDT,2024,8784,0.6193078324225865,0.2694672131147541,0.4039162112932605,0.1765710382513661,0.22734517304189436,0.11133879781420765,-0.23261629126188568,0.0,-4.014228873239459,2.769381792566642,-0.20555783580542458,-0.3631606108301096,-1.716660239074428,1.681925127528421
CRVUSDT,2025,8760,0.5190639269406393,0.1678082191780822,0.2737442922374429,0.003310502283105023,0.2704337899543379,0.04668949771689498,-1.0420502636233768,-0.9279661016949614,-3.246076595676542,0.8085727536321579,-1.0392545382322729,-1.1044261473582688,-1.7226670400014628,-0.30904783072313435
CRVUSDT,2026-partial,6078,0.6434682461335965,0.2158604804211912,0.29828891082592957,0.05972359328726555,0.23856531753866403,0.11566304705495228,-1.204828944958744,-1.0595065312044571,-4.760869565217607,1.955357142857136,-1.2082494245883098,-1.1292534876711873,-1.876770748184443,-0.7973712055454899
CRVUSDT,All,52803,0.542374486298127,0.1935874855595326,0.30163058917106983,0.0887449576728595,0.21288563149821033,0.08077192583754711,-0.637554228088919,-0.7185039370077106,-3.5108813781408545,2.390706930282304,-0.6315659209751455,-0.9539472497514003,-1.7777117353515857,1.5560720172635647
HBARUSDT,2021,6942,0.5839815615096514,0.25684240852780177,0.2853644482857966,0.2303370786516854,0.05502736963411121,0.07505041774704696,0.727075498393547,0.7427134186780548,-1.9047926259984482,3.64178936444764,0.7643702096948951,0.8815709154689326,-1.3328993739216117,3.3668566336928416
HBARUSDT,2022,8760,0.3599315068493151,0.057420091324200916,0.14577625570776256,0.0027397260273972603,0.1430365296803653,0.010844748858447488,-0.677101943762305,-0.6029737511198907,-2.504730832206447,0.9272589968821754,-0.6720786080348828,-0.7442919633656089,-1.261162597168403,0.04274105678881124
HBARUSDT,2023,8759,0.33496974540472657,0.03413631693115653,0.1697682383833771,0.06758762415800891,0.1021806142253682,0.008334284735700423,-0.03812337921271055,0.0,-2.2812499999998703,1.961957518809919,-0.060654309153104956,-0.26553521095150917,-0.8464223748606475,1.2335387696043463
HBARUSDT,2024,8784,0.3607695810564663,0.01092896174863388,0.1130464480874317,0.05191256830601093,0.061133879781420764,0.003301457194899818,0.01672002094150255,0.0,-1.9100230447432485,1.8085887318776015,0.03803937406843698,-0.2870189525588325,-0.8730082967209765,1.451141117856542
HBARUSDT,2025,8760,0.2939497716894977,0.22488584474885845,0.0006849315068493151,0.0,0.0006849315068493151,0.00022831050228310502,-0.630222845002072,-0.6529262488473397,-1.0410468355922555,-0.10720135204278272,-0.6291658501964122,-0.6742284987863675,-0.8188197870643837,-0.3238011732381041
HBARUSDT,2026-partial,6078,0.38236261928265874,0.0531424810793024,0.00016452780519907864,0.0,0.00016452780519907864,0.0,-0.80316123154032,-0.8000542777448255,-1.2154407902896842,-0.43985350536448153,-0.8034653078497322,-0.818980383841404,-0.915030418225957,-0.679400027393826
HBARUSDT,All,48083,0.3786993324043841,0.10344612440987459,0.11948089761454152,0.05554977850799659,0.06393111910654493,0.014974107272840712,-0.23861811907751132,-0.4921790722761099,-1.9785183698057185,1.8633011911512924,-0.23237399562360406,-0.5568711743349605,-1.0272182433720034,1.4608560698920623
ICPUSDT,2022,2302,0.2993049522154648,0.0369244135534318,0.10512597741094701,0.017810599478714162,0.08731537793223285,0.006516072980017376,-0.6018617009060824,-0.6268019246744194,-2.073960169472337,1.1971604356246506,-0.5528621749190152,-0.6706123378242741,-0.9565881786193327,0.08643670501022077
ICPUSDT,2023,8759,0.17513414773375957,0.00799177988354835,0.01895193515241466,0.013015184381778741,0.005936750770635917,0.00034250485215207214,-0.17193242378054208,-0.33838071693456095,-1.2531471896836046,1.3487436451614885,-0.19348479136115057,-0.4596583844489081,-0.8252581439883031,1.0359232407245442
ICPUSDT,2024,8784,0.2725409836065574,0.00034153005464480874,0.015255009107468125,0.014116575591985429,0.001138433515482696,0.00022768670309653916,-0.11175678884004565,-0.4034143645632937,-1.1389536527990682,1.4064608111560402,-0.09463854232100696,-0.46878299678262736,-0.9307940498803153,1.273845349520832
ICPUSDT,2025,8760,0.12089041095890411,0.022031963470319636,0.009817351598173516,0.00011415525114155251,0.009703196347031963,0.0021689497716894978,-0.7017230587469019,-0.6915789780199694,-1.304878898958845,0.0,-0.6986726010135345,-0.7215208169116167,-0.9582612930862013,-0.3425029115254895
ICPUSDT,2026-partial,6078,0.6240539651201052,0.05100361961171438,0.10529779532741033,0.0,0.10529779532741033,0.003784139519578809,-1.1290672344465857,-1.0205032618827714,-2.0085295868466506,-0.3475694350051742,-1.1285279357897118,-1.0830487607743429,-1.5229473857248041,-0.8137217548604675
ICPUSDT,All,34683,0.2730155984199752,0.01905832828763371,0.03655969783467405,0.008073119395669348,0.0284865784390047,0.0017876192947553556,-0.48677098330997143,-0.6167855801727518,-1.5350467289718595,1.1613355083697152,-0.48376125907655176,-0.6754687947784104,-1.22532851315002,0.9778691456409917
ETCUSDT,2020,8398,0.3978328173374613,0.1949273636580138,0.14789235532269587,0.1039533222195761,0.04393903310311979,0.021671826625386997,0.336072852849648,0.3571745707992077,-1.685319483017994,2.2737645058022355,0.32980308446260237,0.23175747433418586,-1.2942914543808743,1.824128162238497
ETCUSDT,2021,8747,0.5136618269120842,0.16279867383102778,0.19240882588315994,0.16359894821081514,0.028809877672344802,0.03898479478678404,0.4825026981567545,0.4642265918356836,-1.5344809035760787,2.953932351110366,0.49591189981745354,0.6287406868821426,-1.1929281292830398,2.50130629609496
ETCUSDT,2022,8760,0.346689497716895,0.028310502283105023,0.030821917808219176,0.0,0.030821917808219176,0.003310502283105023,-0.757586191346236,-0.7293759212990725,-1.6138399531721213,0.028307400208141063,-0.7584496519253486,-0.7622851518732657,-1.186791325395336,-0.27185350097474115
ETCUSDT,2023,8759,0.07968946226738212,0.0029683753853179586,0.007078433611142824,0.005936750770635917,0.0011416828405069071,0.00034250485215207214,-0.18579869215377104,-0.29021998409727967,-1.1462328766907262,1.1755233870869952,-0.2062746747559802,-0.45476091311213535,-0.6976363104186136,0.8649913636762742
ETCUSDT,2024,8784,0.2361111111111111,0.000569216757741348,0.011270491803278689,0.01081511839708561,0.0004553734061930783,0.00011384335154826958,0.0014259849466608323,-0.2052387535930983,-1.0476814496026192,1.4042358943953372,0.019360692341368294,-0.3218334890154836,-0.7048206070991138,1.307445884602229
ETCUSDT,2025,8760,0.10776255707762557,0.008447488584474886,0.005251141552511416,0.00011415525114155251,0.005136986301369863,0.00034246575342465754,-0.5986231236736883,-0.5908172190139066,-1.3410900183713692,0.13478489429124138,-0.5965443264785526,-0.6436672401437881,-0.9129509727358744,-0.1563489128618856
